GEOROC-ID,authors,journal article,title,article reference,Data Collection Article doi,in ISI Web of Science? (Y/N),How many merged citation records?,WoS Cited by how many?,COMMENTS,Dropbox filenames (for multiple files or multiple citations),Google Scholar search term,Search Results,imported to Mendeley?
8496,"LEE CIN-TY A., LEEMAN W. P., CANIL D., LI ZHENG-XUE",J. PETROL. 46 [2005] 2313-2336 ,SIMILAR V/SC SYSTEMATICS IN MORB AND ARC BASALTS: IMPLICATIONS FOR THE OXYGEN FUGACITIES OF THEIR MANTLE SOURCE REGIONS,"LEE CIN-TY A., LEEMAN W. P., CANIL D., LI ZHENG-XUE. SIMILAR V/SC SYSTEMATICS IN MORB AND ARC BASALTS: IMPLICATIONS FOR THE OXYGEN FUGACITIES OF THEIR MANTLE SOURCE REGIONS. J. PETROL. 46 [2005] 2313-2336 ",10.1093/petrology/egi056,y,1,35,,,"GEOROC8496 OR ""GEOROC 8496""",0
14097," MORGAN L. A., MCINTOSH W. C.",BULL. GEOL. SOC. AM. 117 [2005] 288-306 ,"TIMING AND DEVELOPMENT OF THE HEISE VOLCANIC FIELD, SNAKE RIVER PLAIN, IDAHO, WESTERN USA"," MORGAN L. A., MCINTOSH W. C.. TIMING AND DEVELOPMENT OF THE HEISE VOLCANIC FIELD, SNAKE RIVER PLAIN, IDAHO, WESTERN USA. BULL. GEOL. SOC. AM. 117 [2005] 288-306 ",10.1130/B25519.1 ,y,1,24,,,"GEOROC14097 OR ""GEOROC 14097""",0
7402," SALVIOLI-MARIANI E., RENZULLI A., SERRI G., HOLM P. M., TOSCANI L.",LITHOS 81 [2005] 255-277 ,GLASS-BEARING CRUSTAL XENOLITHS (BUCHITES) ERUPTED DURING THE RECENT ACTIVITY OF STROMBOLI (AEOLIAN ISLANDS)," SALVIOLI-MARIANI E., RENZULLI A., SERRI G., HOLM P. M., TOSCANI L.. GLASS-BEARING CRUSTAL XENOLITHS (BUCHITES) ERUPTED DURING THE RECENT ACTIVITY OF STROMBOLI (AEOLIAN ISLANDS). LITHOS 81 [2005] 255-277 ",10.1016/j.lithos.2004.12.001,y,1,4,,,"GEOROC7402 OR ""GEOROC 7402""",0
8185,JONASSON K.,J. VOLCANOL. GEOTHERM. RES. 147 [2005] 109-124 ,"MAGMATIC EVOLUTION OF THE HEIDARSPORDUR RIDGE, NE-ICELAND","JONASSON K.. MAGMATIC EVOLUTION OF THE HEIDARSPORDUR RIDGE, NE-ICELAND. J. VOLCANOL. GEOTHERM. RES. 147 [2005] 109-124 ",10.1016/j.jvolgeores.2005.03.009,y,1,4,,,"GEOROC8185 OR ""GEOROC 8185""",0
7568,"FREY F. A., HUANG SHICHUN, BLICHERT-TOFT J., REGELOUS M., BOYET M.",GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 6 (2004GC000757) [2005] ,ORIGIN OF DEPLETED COMPONENTS IN BASALT RELATED TO THE HAWAIIAN HOT SPOT: EVIDENCE FROM ISOTOPIC AND INCOMPATIBLE ELEMENT RATIOS,"FREY F. A., HUANG SHICHUN, BLICHERT-TOFT J., REGELOUS M., BOYET M.. ORIGIN OF DEPLETED COMPONENTS IN BASALT RELATED TO THE HAWAIIAN HOT SPOT: EVIDENCE FROM ISOTOPIC AND INCOMPATIBLE ELEMENT RATIOS. GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS 6 (2004GC000757) [2005] ",10.1029/2004GC000757,y,6,25,,,"GEOROC7568 OR ""GEOROC 7568""",0
11357,"STOPPA F., ROSATELLI G., WALL F., JEFFRIES T. E.",LITHOS 85 [2005] 26-47 ,GEOCHEMISTRY OF CARBONATITE-SILICATE PAITS IN NATURE; A CASE HISTORY FROM CENTRAL ITALY,"STOPPA F., ROSATELLI G., WALL F., JEFFRIES T. E.. GEOCHEMISTRY OF CARBONATITE-SILICATE PAITS IN NATURE; A CASE HISTORY FROM CENTRAL ITALY. LITHOS 85 [2005] 26-47 ",10.1016/j.lithos.2005.03.026,y,1,14,,,"GEOROC11357 OR ""GEOROC 11357""",0
7176," ELBURG M. A., FODEN J. D., VAN BERGEN M. J., ZULKARNAIN I.",J. VOLCANOL. GEOTHERM. RES. 140 [2005] 25-47 ,AUSTRALIA AND INDONESIA IN COLLISION: GEOCHEMICAL SOURCES OF MAGMATISM," ELBURG M. A., FODEN J. D., VAN BERGEN M. J., ZULKARNAIN I.. AUSTRALIA AND INDONESIA IN COLLISION: GEOCHEMICAL SOURCES OF MAGMATISM. J. VOLCANOL. GEOTHERM. RES. 140 [2005] 25-47 ",10.1016/j.jvolgeores.2004.07.014,y,1,12,,,"GEOROC7176 OR ""GEOROC 7176""",0
8809," MURRAY C. G., BLAKE P. R.",AUSTR. J. EARTH SCI. 52 [2005] 993-1034 ,"GEOCHEMICAL DISCRIMINATION OF TECTONIC SETTING FOR DEVONIAN BASALTS OF THE YARROL PROVINCE OF THE NEW ENGLAND OROGEN, CENTRAL COASTAL QUEENSLAND: AN EMPIRICAL APPROACH"," MURRAY C. G., BLAKE P. R.. GEOCHEMICAL DISCRIMINATION OF TECTONIC SETTING FOR DEVONIAN BASALTS OF THE YARROL PROVINCE OF THE NEW ENGLAND OROGEN, CENTRAL COASTAL QUEENSLAND: AN EMPIRICAL APPROACH. AUSTR. J. EARTH SCI. 52 [2005] 993-1034 ",10.1080/08120090500302327,y,1,6,,,"GEOROC8809 OR ""GEOROC 8809""",0
10596,"SHIKAZONO N., TAKINO A., OHTANI H.",GEOCHEM. J. 39 [2005] 185-196 ,"AN ESTIMATE OF DISSOLUTION RATE CONSTANT OF VOLCANIC GLASS IN VOLCANIC ASH SOIL FROM THE MT. FUJI AREA, CENTRAL JAPAN","SHIKAZONO N., TAKINO A., OHTANI H.. AN ESTIMATE OF DISSOLUTION RATE CONSTANT OF VOLCANIC GLASS IN VOLCANIC ASH SOIL FROM THE MT. FUJI AREA, CENTRAL JAPAN. GEOCHEM. J. 39 [2005] 185-196 ",10.2343/geochemj.39.185,y,1,1,,,"GEOROC10596 OR ""GEOROC 10596""",0
8657," BLARD P.-H., LAVÉ J., PIK R., QUIDELLEUR X., BOURLES D., KIEFFER G.",EARTH PLANET. SCI. LETT. 236 [2005] 613-631 ,"FOSSIL COSMOGENIC 3HE RECORD FROM K-AR DATED BASALTIC FLOWS OF MOUNT ETNA VOLCANO (SICILY, 38°N): EVALUATION OF A NEW PALEOALTIMETER"," BLARD P.-H., LAVÉ J., PIK R., QUIDELLEUR X., BOURLES D., KIEFFER G.. FOSSIL COSMOGENIC 3HE RECORD FROM K-AR DATED BASALTIC FLOWS OF MOUNT ETNA VOLCANO (SICILY, 38°N): EVALUATION OF A NEW PALEOALTIMETER. EARTH PLANET. SCI. LETT. 236 [2005] 613-631 ",10.1016/j.epsl.2005.05.028,y,1,15,,,"GEOROC8657 OR ""GEOROC 8657""",0
