index number,url,data citation (dataset doi) OLD,data citation (dataset doi) NEW,article reference,in ISI Web of Science? (Y/N),How many merged citation records?,WoS Cited by how many?,COMMENTS,Dropbox filenames (for multiple files or multiple citations),Paper Cited only?,Total Data Reuses,Unable to access full text,Date Recorded,google scholar query,results of google spreadsheet query,link to google search results
10,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=10,doi:10.1016/j.palaeo.2004.12.001,http://doi.pangaea.de/10.1594/PANGAEA.694041,"Westerhold, Thomas; Bickert, Torsten; Röhl, Ursula (2005): Middle to late Miocene oxygen isotope stratigraphy of ODP site 1085 (SE Atlantic): new constrains on Miocene climate variability and sea-level fluctuations. Palaeogeography, Palaeoclimatology, Palaeoecology, 217(3-4), 205-222",y,1,33,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.694041 OR 10.1594/PANGAEA.694041 OR doi:10.1594/PANGAEA.694041 -site:scientificcommons.org,0
11,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=11,doi:10.1594/PANGAEA.70519,http://doi.pangaea.de/10.1594/PANGAEA.705195,"Hayward, Bruce W; Grenfell, Hugh R; Sabaa, Ashwaq T; Sikes, Elisabeth L (2005): Deep-sea benthic foraminiferal record of the Middle Pleistocene Climate Transition in the South-west Pacific. In: M. J. Head and P. L. Gibbard (eds.). Early Middle Pleistocene transitions: the land-ocean evidence. Geological Society (London), Special Publication, 247, 85-115",y,3,4,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.705195 OR 10.1594/PANGAEA.705195 OR doi:10.1594/PANGAEA.705195 -site:scientificcommons.org,0
12,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=12,doi:10.1594/PANGAEA.706910,http://doi.pangaea.de/10.1594/PANGAEA.706910,"Lorenz, Andrea (2005): Variability of benthic foraminifera north and south of the Denmark Strait. PhD Thesis, Mathematisch-Naturwissenschaftliche Fakultät der Christian-Albrechts-Universität zu Kiel, 139 pp",,,,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.706910 OR 10.1594/PANGAEA.706910 OR doi:10.1594/PANGAEA.706910 -site:scientificcommons.org,1,original dataset in pangaea
13,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=13,doi:10.1594/PANGAEA.728135,http://doi.pangaea.de/10.1594/PANGAEA.728135,"Siegenthaler, Urs; Monnin, Eric; Kawamura, Kenji; Spahni, Renato; Schwander, Jakob; Stauffer, Bernhard; Stocker, Thomas F; Barnola, Jean-Marc; Fischer, Hubertus (2005): Supporting evidence from the EPICA Dronning Maud Land ice core for atmospheric CO2 changes during the past millennium. Tellus B, 57(1), 51-57",y,1,32,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.728135 OR 10.1594/PANGAEA.728135 OR doi:10.1594/PANGAEA.728135 -site:scientificcommons.org,0
14,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=14,doi:10.1594/PANGAEA.728454,http://doi.pangaea.de/10.1594/PANGAEA.728454,"Andreev, Andrei A; Tarasov, Pavel E; Ilyashuk, Boris P; Ilyashuk, Elena A; Cremer, Holger; Hermichen, Wolf-Dieter; Wischer, Frank; Hubberten, Hans-Wolfgang (2005): Holocene environmental history recorded in Lake Lyadhej-To sediments, Polar Urals, Russia. Palaeogeography, Palaeoclimatology, Palaeoecology, 223(3-4), 181-203",y,1,10,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.728454 OR 10.1594/PANGAEA.728454 OR doi:10.1594/PANGAEA.728454 -site:scientificcommons.org,0
15,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=15,doi:10.1594/PANGAEA.742767,http://doi.pangaea.de/10.1594/PANGAEA.742767,"Shimkus, Kazimir M (2005): Processes of Sedimentation in the Mediterranean and Black Seas in the Late Cenozoic. Scientific World Publ. (Moscow); Lisitzin, A.P. and Emel'yanov, E.M. (Eds), 280 pp",,,,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.742767 OR 10.1594/PANGAEA.742767 OR doi:10.1594/PANGAEA.742767 -site:scientificcommons.org,0
16,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=16,http://doi.pangaea.de/10.1594/PANGAEA.728138,http://doi.pangaea.de/10.1594/PANGAEA.728138,"Winkelmann, Daniel; Knies, Jochen (2005): Recent distribution and accumulation of organic carbon on the continental margin west off Spitsbergen. Geochemistry, Geophysics, Geosystems, 6(9), Q09012",y,4,16,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.728138 OR 10.1594/PANGAEA.728138 OR doi:10.1594/PANGAEA.728138 -site:scientificcommons.org,0
17,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=17,http://doi.pangaea.de/10.1594/PANGAEA.670929,http://doi.pangaea.de/10.1594/PANGAEA.670929,"Schwarz, Winfried H; Trieloff, Mario; Altherr, Rainer (2005): Subduction of solar-type noble gases from extraterrestrial dust: constraints from high-pressure low-temperature metamorphic deep-sea sediments. Contributions to Mineralogy and Petrology, 149, 675-684",y,1,3,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.670929 OR 10.1594/PANGAEA.670929 OR doi:10.1594/PANGAEA.670929 -site:scientificcommons.org,0
18,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=18,http://doi.pangaea.de/10.1594/PANGAEA.708249,http://doi.pangaea.de/10.1594/PANGAEA.708249,"Simstich, Johannes; Erlenkeuser, Helmut; Spielhagen, Robert F; Stanovoy, Vladimir V (2005): Modern and Holocene hydrographic characteristics of the shallow Kara Sea shelf (Siberia) as reflected by stable isotopes of bivalves and benthic foraminifera. Boreas, 34(3), 252-263",y,1,1,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.708249 OR 10.1594/PANGAEA.708249 OR doi:10.1594/PANGAEA.708249 -site:scientificcommons.org,0
19,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=19,http://doi.pangaea.de/10.1594/PANGAEA.206394,http://doi.pangaea.de/10.1594/PANGAEA.206394,"Niebuhr, Birgit (2005): Geochemistry and time-series analyses of orbitally forced Upper Cretaceous marl-limestone rhythmites (Lehrte West Syncline, northern Germany). Geological Magazine, 142(1), 31-55",y,1,6,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.206394 OR 10.1594/PANGAEA.206394 OR doi:10.1594/PANGAEA.206394 -site:scientificcommons.org,1,http://scholar.google.com/scholar?hl=en&q=http%3A%2F%2Fdoi.pangaea.de%2F10.1594%2FPANGAEA.206394+OR+10.1594%2FPANGAEA.206394+OR+doi%3A10.1594%2FPANGAEA.206394+-site%3Ascientificcommons.org&btnG=Search&as_sdt=0%2C48&as_ylo=&as_vis=0
20,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=20,http://doi.pangaea.de/10.1594/PANGAEA.484677,http://doi.pangaea.de/10.1594/PANGAEA.484677,"Bartoli, Gretta; Sarnthein, Michael; Weinelt, Mara; Erlenkeuser, Helmut; Garbe-Schönberg, Dieter; Lea, David W (2005): Final closure of Panama and the onset of northern hemisphere glaciation. Earth and Planetary Science Letters, 237, 33-44",y,1,50,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.484677 OR 10.1594/PANGAEA.484677 OR doi:10.1594/PANGAEA.484677 -site:scientificcommons.org,1,http://scholar.google.com/scholar?hl=en&q=http%3A%2F%2Fdoi.pangaea.de%2F10.1594%2FPANGAEA.484677+OR+10.1594%2FPANGAEA.484677+OR+doi%3A10.1594%2FPANGAEA.484677+-site%3Ascientificcommons.org&btnG=Search&as_sdt=0%2C48&as_ylo=&as_vis=0
21,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=21,http://doi.pangaea.de/10.1594/PANGAEA.688263,http://doi.pangaea.de/10.1594/PANGAEA.688263,"Kouchinsky, Artem; Bengtson, Stefan; Pavlov, Vladimir; Runnegar, Bruce; Val'kov, Anatolij K; Young, Edward (2005): Pre-Tommotian age of the lower Pestrotsvet Formation in the Selinde section on the Siberian platform: carbon isotopic evidence. Geological Magazine, 142(4), 319-325",y,2,9,,,4,5,2,6/2/2011,http://doi.pangaea.de/10.1594/PANGAEA.688263 OR 10.1594/PANGAEA.688263 OR doi:10.1594/PANGAEA.688263 -site:scientificcommons.org,0
22,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=22,http://doi.pangaea.de/10.1594/PANGAEA.700959,http://doi.pangaea.de/10.1594/PANGAEA.700959,"Fantle, Matthew S; DePaolo, Donald J (2005): Variations in the marine Ca cycle over the past 20 million years. Earth and Planetary Science Letters, 237(1-2), 102-117",y,1,41,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.700959 OR 10.1594/PANGAEA.700959 OR doi:10.1594/PANGAEA.700959 -site:scientificcommons.org,0
23,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=23,http://doi.pangaea.de/10.1594/PANGAEA.710774,http://doi.pangaea.de/10.1594/PANGAEA.710774,"Milkov, Alexei V; Claypool, George E; Lee, Young-Joo; Sassen, Roger (2005): Gas hydrate systems at Hydrate Ridge offshore Oregon inferred from molecular and isotopic properties of hydrate-bound and void gases. Geochimica et Cosmochimica Acta, 69(4), 1007-1026",y,2,30,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.710774 OR 10.1594/PANGAEA.710774 OR doi:10.1594/PANGAEA.710774 -site:scientificcommons.org,0
24,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=24,http://doi.pangaea.de/10.1594/PANGAEA.710788,http://doi.pangaea.de/10.1594/PANGAEA.710788,"Chazey III, William J; Neal, Clive R (2005): Platinum group element constraints on source composition and magma evolution of the Kerguelen Plateau using basalts from ODP Leg 183. Geochimica et Cosmochimica Acta, 69(19), 4685-4701",y,1,9,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.710788 OR 10.1594/PANGAEA.710788 OR doi:10.1594/PANGAEA.710788 -site:scientificcommons.org,0
25,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=25,http://doi.pangaea.de/10.1594/PANGAEA.710795,http://doi.pangaea.de/10.1594/PANGAEA.710795,"Humphris, Susan E; Bach, Wolfgang (2005): On the Sr isotope and REE compositions of anhydrites from the TAG seafloor hydrothermal system. Geochimica et Cosmochimica Acta, 69(6), 1511-1525",y,1,11,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.710795 OR 10.1594/PANGAEA.710795 OR doi:10.1594/PANGAEA.710795 -site:scientificcommons.org,0
26,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=26,http://doi.pangaea.de/10.1594/PANGAEA.711534,http://doi.pangaea.de/10.1594/PANGAEA.711534,"Bahr, André; Wong, HK; Yim, WW-S; Huang, G; Lüdmann, Thomas; Chan, LS; Ridley Thomas, WN (2005): Stratigraphy of Quaternary inner-shelf sediments in Tai O Bay, Hong Kong, based on ground-truthed seismic profiles. Geo-Marine Letters, 25(1), 20-33",y,1,4,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.711534 OR 10.1594/PANGAEA.711534 OR doi:10.1594/PANGAEA.711534 -site:scientificcommons.org,0
27,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=27,http://doi.pangaea.de/10.1594/PANGAEA.712921,http://doi.pangaea.de/10.1594/PANGAEA.712921,"Hönisch, Bärbel; Hemming, N Gary (2005): Surface ocean pH response to variations in pCO2 through two full glacial cycles. Earth and Planetary Science Letters, 236(1-2), 305-314",y,2,30,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.712921 OR 10.1594/PANGAEA.712921 OR doi:10.1594/PANGAEA.712921 -site:scientificcommons.org,0
28,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=28,http://doi.pangaea.de/10.1594/PANGAEA.712938,http://doi.pangaea.de/10.1594/PANGAEA.712938,"Marchitto, Thomas M; Lynch-Stieglitz, Jean; Hemming, Sidney R (2005): Deep Pacific CaCO3 compensation and glacial-interglacial atmospheric CO2. Earth and Planetary Science Letters, 231(3-4), 317-336",y,1,38,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.712938 OR 10.1594/PANGAEA.712938 OR doi:10.1594/PANGAEA.712938 -site:scientificcommons.org,0
29,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=29,http://doi.pangaea.de/10.1594/PANGAEA.713701,http://doi.pangaea.de/10.1594/PANGAEA.713701,"Oppo, Delia W; Sun, Youbin (2005): Amplitude and timing of sea-surface temperature change in the northern South China Sea: Dynamic link to the East Asian monsoon. Geology, 33(10), 785-788",y,1,20,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.713701 OR 10.1594/PANGAEA.713701 OR doi:10.1594/PANGAEA.713701 -site:scientificcommons.org,0
30,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=30,http://doi.pangaea.de/10.1594/PANGAEA.720961,http://doi.pangaea.de/10.1594/PANGAEA.720961,"Pekar, Stephen F; Hucks, Audrey; Fuller, Michael D; Li, Shawna (2005): Glacioeustatic changes in the early and middle Eocene (51-42 Ma): Shallow-water stratigraphy from ODP Leg 189 Site 1171 (South Tasman Rise) and deep-sea d18O records. Geological Society of America Bulletin, 117(7-8), 1081-1093",y,1,19,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.720961 OR 10.1594/PANGAEA.720961 OR doi:10.1594/PANGAEA.720961 -site:scientificcommons.org,0
31,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=31,http://doi.pangaea.de/10.1594/PANGAEA.721804,http://doi.pangaea.de/10.1594/PANGAEA.721804,"Cannariato, Kevin G; Kennett, James P (2005): Structure of the penultimate deglaciation along the California margin and implications for Milankovitch theory. Geology, 33(2), 157-160",y,1,14,,,21,0,0,6/2/2011,http://doi.pangaea.de/10.1594/PANGAEA.721804 OR 10.1594/PANGAEA.721804 OR doi:10.1594/PANGAEA.721804 -site:scientificcommons.org,0
32,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=32,http://doi.pangaea.de/10.1594/PANGAEA.722622,http://doi.pangaea.de/10.1594/PANGAEA.722622,"Mahoney, John J; Duncan, Robert A; Tejada, MLG; Sager, William W; Bralower, Timothy J (2005): Jurassic-Cretaceous boundary age and mid-ocean-ridge-type mantle source for Shatsky Rise. Geology, 33(3), 185-188",y,1,23,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.722622 OR 10.1594/PANGAEA.722622 OR doi:10.1594/PANGAEA.722622 -site:scientificcommons.org,0
33,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=33,http://doi.pangaea.de/10.1594/PANGAEA.727523,http://doi.pangaea.de/10.1594/PANGAEA.727523,"Elvert, Marcus; Hopmans, Ellen C; Treude, Tina; Boetius, Antje; Suess, Erwin (2005): Spatial variations of methanotrophic consortia at cold methane seeps: Implications from a high-resolution molecular and isotopic approach. Geobiology, 3(3), 195-209",y,1,31,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.727523 OR 10.1594/PANGAEA.727523 OR doi:10.1594/PANGAEA.727523 -site:scientificcommons.org,0
34,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=34,http://doi.pangaea.de/10.1594/PANGAEA.728219,http://doi.pangaea.de/10.1594/PANGAEA.728219,"Damm, Ellen; Mackensen, Andreas; Budéus, Gereon; Faber, Eckhard; Hanfland, Claudia (2005): Pathways of methane in seawater: Plume spreading in an Arctic shelf environment (SW-Spitsbergen). Continental Shelf Research, 25(12-13), 1453-1472",y,2,15,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.728219 OR 10.1594/PANGAEA.728219 OR doi:10.1594/PANGAEA.728219 -site:scientificcommons.org,0
35,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=35,http://doi.pangaea.de/10.1594/PANGAEA.230042,http://doi.pangaea.de/10.1594/PANGAEA.230042,"Geibert, Walter; Rutgers van der Loeff, Michiel M; Usbeck, Regina; Gersonde, Rainer; Kuhn, Gerhard; Seeberg-Elverfeldt, Jens (2005): Quantifying the opal belt in the Atlantic and southeast Pacific sector of the Southern Ocean by means of 230Th normalization. Global Biogeochemical Cycles, 19, 13 pp",y,3,9,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.230042 OR 10.1594/PANGAEA.230042 OR doi:10.1594/PANGAEA.230042 -site:scientificcommons.org,2 (1 is a summary of the data set),http://scholar.google.com/scholar?hl=en&q=http%3A%2F%2Fdoi.pangaea.de%2F10.1594%2FPANGAEA.230042+OR+10.1594%2FPANGAEA.230042+OR+doi%3A10.1594%2FPANGAEA.230042+-site%3Ascientificcommons.org&btnG=Search&as_sdt=0%2C48&as_ylo=&as_vis=0
36,http://www.pangaea.de/search?count=1&minlat=&minlon=&maxlat=&maxlon=&mindate=&maxdate=&env=All&q=%40supplement+year:2005+citation:year:2005&offset=36,http://doi.pangaea.de/10.1594/PANGAEA.672035,http://doi.pangaea.de/10.1594/PANGAEA.672035,"Haberzettl, Torsten; Fey, Michael; Lücke, Andreas; Maidana, Nora; Mayr, Christoph; Ohlendorf, Christian; Schäbitz, Frank; Schleser, Gerhard Hans; Wille, Michael; Zolitschka, Bernd (2005): Climatically induced lake level changes during the last two millennia as reflected in sediments of Laguna Potrok Aike, southern Patagonia (Santa Cruz, Argentina). Journal of Paleolimnology, 33(3), 283-302",y,1,37,,,,,,,http://doi.pangaea.de/10.1594/PANGAEA.672035 OR 10.1594/PANGAEA.672035 OR doi:10.1594/PANGAEA.672035 -site:scientificcommons.org,0
